,company_id,name,company_domain_name,company_owner,city,telefone,country/region,sistema_de_ensino,state/region,associated_deals,associated_company_id,associated_company
262,5285666087,COLÉGIO TOP GUN SÃO JOSÉ DOS PINHAIS,https://www.facebook.com/ColegioTopGun/,,São José dos Pinhais,(41) 3096-3344,,COC (Arco),PR,,,
263,5285528541,DE GRAU EM GRAU COC,https://www.coc.com.br/nossas-escolas/de-grau-em-grau-coc,,São José do Rio Pardo,-,,COC (Arco),SP,,,
264,5285629519,COC TAMBAÚ,https://www.coc.com.br/nossas-escolas/escola-arco-iris,,Tambaú,-,,COC (Arco),SP,1.0,,
265,5285517337,COLÉGIO NEC,https://www.necdocevida.com.br/,,Jardinópolis,(16) 3763-0683,,COC (Arco),SP,1.0,,
266,5285528537,COLÉGIO TRILINGUE INOVAÇÃO,https://www.colegioinovacao.com.br/novo/index.php,,Chapecó,(49) 3322-4422,,COC (Arco),SC,2.0,,
267,5285541967,COLÉGIO VALE DO ARAGUAIA,https://www.coc.com.br/nossas-escolas/colegio-vale-do-araguaia,,Vila Rica,(66) 3554-1479,,COC (Arco),MT,,,
268,5285666082,COLÉGIO VICENTINO IMACULADO CORAÇÃO DE MARIA,https://colegioincomar.com.br/,,Toledo,-,,COC (Arco),PR,1.0,,
269,5285627623,COLÉGIO VITÓRIA,https://www.coc.com.br/nossas-escolas/colegio-vitoria,Karen Bustamante,Brasília,(61) 3533-5300,,COC (Arco),DF,1.0,,
270,5285518776,COMPASSO,https://www.educamaisbrasil.com.br/escolas/colegio-compasso-catu,,Catu,(71) 3641-2020,,COC (Arco),BA,,,
271,5285615681,COOPEVI,https://www.coc.com.br/nossas-escolas/coopevi,,Vilhena,(69) 3321-1386,,COC (Arco),RO,,,
272,5285540097,CURSO PRIME,https://www.guiamais.com.br/londrina-pr/cursos-treinamentos-e-escolas-especializadas/cursos-pre-vestibulares/16139563-1/curso-prime-med,,GLEBA FAZENDA PALHANO,(43) 3025-1020,,COC (Arco),PR,1.0,,
273,5284588278,CURUMBIM COC,https://www.coc.com.br/nossas-escolas/curumbim-coc,,Avaré,(14) 3733-4291,,COC (Arco),SP,1.0,,
274,5285540098,DIOCESANO SANT'ANA,https://pt-br.facebook.com/edsmonsenhorfelix,,Santana,(77) 3484-2123,,COC (Arco),BA,,,
275,5284588279,DOM,http://esquinapentecostal.blogspot.com/2018/03/dons-de-poder-fe-curar-e-operacao-de.html,,Maravilha,-,,COC (Arco),SC,1.0,,
276,5285522189,DOMINUS,https://www.dominos.com.br/,,Recife,-,,COC (Arco),PE,,,
277,5285518781,E.E.I. MIUDINHO,https://www.coc.com.br/nossas-escolas/e-e-i-miudinho,,São Paulo,(11) 2972-7799,,COC (Arco),SP,,,
278,5285550537,EDUCANDÁRIO DE MARIA IDEALIZAR,https://www.coc.com.br/nossas-escolas/educandario-de-maria-idealizar,,Brasília,-,,COC (Arco),DF,1.0,,
279,5285548998,EDUCANDARIO IMACULADO CORACAO DE MARIA,http://escolas.educacao.ba.gov.br/node/13259,,Amélia Rodrigues,(75) 3242-1565,,COC (Arco),BA,,,
280,5285533388,EFIGÊNIA VIDIGAL COC - UNIDADE II,https://www.coc.com.br/nossas-escolas/efigenia-vidigal-coc-unidade-ii,,Belo Horizonte,(31) 3277-9146,,COC (Arco),MG,,,
281,5285615671,ENSINO ESCOLAR DOM BOSCO,https://www.dommga.com.br/,,Maringá,-,,COC (Arco),PR,,,
282,5285540087,ESCOLA ATHENAS,https://www.escolaathenas.com.br/,,Uberlândia,(34) 3227-6907,,COC (Arco),MG,1.0,,
283,5285629504,COLÉGIO CESI,https://querobolsa.com.br/escolas/colegio-de-estudos-integrados-cesi,,Manhuaçu,(33) 3332-4563,,COC (Arco),MG,1.0,,
284,5285614422,COLÉGIO CRISTÃO PLGD,https://pt-br.facebook.com/ColegioPLGD/,,Apucarana,(43) 3424-0203,,COC (Arco),PR,,,
285,5285666088,DEHON,https://www.colegiodehon.com.br/,,Tubarão,-,,COC (Arco),SC,1.0,,
286,5285550550,DIDÁTICO BENTO GONÇALVES,https://www.coc.com.br/nossas-escolas/didatico-bento-goncalves,,Bento Gonçalves,(54) 2121-5189,,COC (Arco),RS,,,
287,5285528544,DIDATICO PRE VESTIBULAR,https://pt-br.facebook.com/didaticoprevestibular,,Nova Prata,(54) 2121-5189,,COC (Arco),RS,1.0,,
288,5285615668,ESCOLA ATRIUM,https://www.guiamais.com.br/anapolis-go/escolas-e-colegios/escolas/8951853-2/escola-atrium,,JK Parque Industrial Nova Capital,(62) 3314-5702,,COC (Arco),GO,1.0,,
289,5285538213,ESCOLA ATRIUM,https://www.facebook.com/escola.atriumgo/,Karen Bustamante,Anápolis,(62) 3314-5702,,COC (Arco),GO,1.0,,
290,5285518775,ESCOLA AURORA,http://www.escolaaurora.com.br/,,Vargem Grande Paulista,(11) 4158-3028,,COC (Arco),SP,,,
291,5285533386,ESCOLA CATÃO,https://www.coc.com.br/nossas-escolas/escola-catao,,Imbituba,(48) 3255-6394,,COC (Arco),SC,1.0,,
292,5285546861,ESCOLA CENTRO DO SABER ARCO ÍRIS,https://www.coc.com.br/nossas-escolas/escola-centro-do-saber-arco-iris,,Colíder,(66) 3541-2332,,COC (Arco),MT,1.0,,
293,5285629517,ESCOLA CRISTA DE ESPERA FELIZ - ARCA DE NOE,https://www.coc.com.br/nossas-escolas/escola-crista-de-espera-feliz-arca-de-noe,,Espera Feliz,-,,COC (Arco),MG,,,
294,5285533389,ESCOLA CRISTO REI,https://www.coc.com.br/nossas-escolas/escola-cristo-rei,,Delmiro Gouveia,-,,COC (Arco),AL,,,
295,5285666080,ESCOLA ESTAÇÃO FUTURA,https://www.estacaofutura.com.br/,,Suzano,(11) 94466-1190,,COC (Arco),SP,1.0,,
296,5285534735,ESCOLA FAZ DE CONTA,http://escolafazdeconta.com.br/,,Centro,(41) 3264-5614,,COC (Arco),SP,,,
297,5285615679,ESCOLA FRANCISCANA IMACULADA CONCEIÇÃO,https://www.escolaimaculada.com/,,Dourados,(67) 3421-4741,,COC (Arco),MS,,,
298,5285538219,ESCOLA INTERATIVA,https://www.coc.com.br/nossas-escolas/escola-interativa,,Itapira,-,,COC (Arco),SP,1.0,,
299,5285515710,ESCOLA JARDIM DO EDEN,https://www.escolajardimdoeden.com/,,Anápolis,(62) 3321-4798,,COC (Arco),GO,,,
300,5285515703,ESCOLA JOÃO DE BARRO,https://www.coc.com.br/nossas-escolas/escola-joao-de-barro,,Pojuca,(71) 3645-4911,,COC (Arco),BA,,,
301,5285550543,ESCOLA JOSÉ NOGUEIRA,https://www.coc.com.br/nossas-escolas/escola-jose-nogueira,,Macaúbas,(77) 3473-1552,,COC (Arco),BA,1.0,,
302,5285515711,ESCOLA LÁPIS DE COR,https://www.coc.com.br/nossas-escolas/escola-lapis-de-cor,,Conceição do Jacuípe,(75) 3243-2708,,COC (Arco),BA,,,
303,5285520249,COLÉGIO DOM BOSCO,https://www.dommga.com.br/,,Maringá,-,,COC (Arco),PR,1.0,,
304,5285522188,COLÉGIO NOVA GERAÇÃO,https://colegiocngparanagua.com.br/,,Paranaguá,(41) 3423-2352,,COC (Arco),PR,1.0,,
305,5285515709,ESCOLA DE EDUCAÇÃO PITIGUARI,http://www.escolapitiguari.com.br/,,SOBRADINHO,(61) 99243-7442,,COC (Arco),DF,,,
306,5284588273,ESCOLA DINÂMICA,https://www.colegiodinamicojatai.com.br/,,Jataí,-,,COC (Arco),GO,1.0,,
307,5285614427,ESCOLA DOM,https://www.facebook.com/escoladomanapolis/,,Anápolis,(62) 99267-8340,,COC (Arco),GO,1.0,,
308,5285517340,ESCOLA ESQUINA DO SABER,https://www.facebook.com/EscolaEsquinadoSaber/?rf=564652903703013,,Paraíba do Sul,(24) 2263-3607,,COC (Arco),RJ,1.0,,
309,5285540101,ESCOLA MIGUEL DE CERVANTES,https://www.coc.com.br/nossas-escolas/escola-miguel-de-cervantes,,Manaus,-,,COC (Arco),AM,,,
310,5285550549,ESCOLA NOSSA SENHORA DE FÁTIMA,https://www.ensf.com.br/,,Três Rios,(24) 2252-0039,,COC (Arco),RJ,1.0,,
311,5285540083,ESCOLA PAROQUIAL NOSSA SENHORA APARECIDA,https://www.coc.com.br/nossas-escolas/escola-paroquial-nossa-senhora-aparecida,,Maracaju,(67) 3454-1177,,COC (Arco),MS,,,
312,5285629503,ESCOLA PORTAL DO SABER,https://www.coc.com.br/nossas-escolas/escola-portal-do-saber,,Itapaci,(62) 3361-2267,,COC (Arco),GO,1.0,,
313,5285518779,ESCOLA ROCHEL,https://www.coc.com.br/nossas-escolas/escola-rochel,Karen Bustamante,Ouro Fino,(35) 99573-5662,,COC (Arco),MG,1.0,,
314,5285614434,ESCOLA SABIDINHO SUPREMUS,https://pt-br.facebook.com/sabidinhosupremus/,,Nova Esperança,(44) 3252-5191,,COC (Arco),PR,1.0,,
315,5285614428,ESCOLA SAINT GEORGES,https://www.escolastg.com.br/,,Rio de Janeiro,(21) 2437-8555,,COC (Arco),RJ,1.0,,
316,5285520253,ESCOLA SANTO ÂNGELO,https://www.escolasantoangelo.com.br/,,Ponta Grossa,(42) 3028-0060,,COC (Arco),PR,1.0,,
317,5285518770,ESCOLA ZARA,https://pt-br.facebook.com/escolazara/,,Goiânia,(62) 3923-3434,,COC (Arco),GO,1.0,,
318,5285552702,ESCOLAS NILTON LINS,https://escolasniltonlins.com.br/,,Manaus,(92) 3643-2012,,COC (Arco),AM,1.0,,
319,5285518784,ESPAÇO DO SABER,https://www.coc.com.br/nossas-escolas/espaco-do-saber,,Santo Amaro da Imperatriz,(48) 3245-2512,,COC (Arco),SC,1.0,,
320,5285538229,ETL DE LINS,https://www.etl.edu.br/,,Lins,(14) 3533-3241,,COC (Arco),SP,1.0,,
321,5285515712,ÊXITO CURSOS PRÉ-VESTIBULARES,https://www.coc.com.br/nossas-escolas/exito-cursos-pre-vestibulares,,Joaçaba,(49) 3522-1212,,COC (Arco),SC,1.0,,
322,5285545159,EXPANSIVO UNIDADE QUINTAS,https://www.colegioexpansivo.com/,,Natal,(84) 3653-1063,,COC (Arco),RN,1.0,,
323,5285538225,SOCIEDADE EDUCATIVA EQUILÍBRIO,https://pt-br.facebook.com/sociedadeeducativaequilibrio,,Duartina,(14) 3282-4107,,COC (Arco),SP,1.0,,
324,5285546872,ESCOLA GAIA,https://escolagaia.com.br/,Karen Bustamante,Ubatuba,(12) 3833-9575,,COC (Arco),SP,1.0,,
325,5285666095,ESCOLA SULAMERICANA,https://escolasulamericana.com.br/,,Salvador,(71) 3374-0080,,COC (Arco),BA,1.0,,
326,5285531188,ESCOLA TECNICA DE FORMACAO GERENCIAL - UNIFEMM,https://www.coc.com.br/nossas-escolas/escola-tecnica-de-formacao-gerencial-unifemm,Karen Bustamante,Sete Lagoas,(31) 2106-2106,,COC (Arco),MG,1.0,,
327,5285522184,ESCOLA TÉCNICA VALE DOS CARAJAS,https://pt-br.facebook.com/etvc.pebas,Karen Bustamante,Parauapebas,(94) 3346-8710,,COC (Arco),PA,1.0,,
328,5285666092,ESCOLA UNIVERSO,https://www.coc.com.br/nossas-escolas/escola-universo,,Paragominas,-,,COC (Arco),PA,,,
329,5285518769,ESCOLA UNIVERSO POLO IPIXUNA,https://consultas.plus/lista-de-empresas/para/ipixuna-do-para/13497820000425-escola-universo-de-paragominas-eireli/,Karen Bustamante,Ipixuna do Pará,(91) 98727-6299,,COC (Arco),PA,1.0,,
330,5285528540,ESCOLA UNIVERSO POLO ULIANÓPOLIS,https://cnpj.biz/13497820000344,Karen Bustamante,Ulianópolis,-,,COC (Arco),PA,1.0,,
331,5285536879,GBI,https://www.colegiogbi.com.br/,,Bauru,(14) 3203-8488,,COC (Arco),SP,,,
332,5285531187,GENIUS,https://www.guiaobra.com.br/ofertas/regiao/apiaca-es/50/banheiro-1452/pias-de-banheiro-858/lavatorio-31944,,Apiacá,-,,COC (Arco),ES,,,
333,5285546862,GENIUS CENTRO DE ESTUDOS,https://pt-br.facebook.com/geniusredencao/,Karen Bustamante,Redenção,(94) 99152-7857,,COC (Arco),PA,1.0,,
334,5285534744,GENIUS CURSO PRE VESTIBULAR,https://www.cursogenius.com.br/tag/pre-vestibular/,Karen Bustamante,Sala 19,-,,COC (Arco),TO,1.0,,
335,5285518780,GENTE MIÚDA E ESCOLA IDEAL,https://www.crechegentemiuda.com.br/,Karen Bustamante,Teresópolis,(21) 3099-5548,,COC (Arco),RJ,1.0,,
336,5285627621,GIRASSOL CENTRO EDUCACIONAL,https://colegiogirassolguara.wixsite.com/colegiogirassol,Karen Bustamante,Guaratinguetá,(12) 3132-6345,,COC (Arco),SP,1.0,,
337,5285541973,HAWKING CENTRO DE ESTUDOS,https://www.facebook.com/hawkingcentrodeestudos/,Karen Bustamante,Altamira,(93) 99127-0310,,COC (Arco),PA,1.0,,
338,5285522186,IEC CAMPINAS,https://www.facebook.com/IECInstitutoEducacional/,Karen Bustamante,Campinas,(19) 3266-5044,,COC (Arco),SP,1.0,,
339,5285549006,COC TAQUARAL,https://www.coctaquaral.com.br/,Karen Bustamante,Campinas,(19) 3296-0366,,COC (Arco),SP,2.0,,
340,5285524207,COLÉGIO NOVA GERAÇÃO COC,https://www.cngcoc.com.br/,Karen Bustamante,Primavera do Leste,(66) 99640-1660,,COC (Arco),MT,1.0,,
341,5285636019,EXPANSIVO UNIDADE ZONA NORTE,https://colegioexpansivo.com/unidades.html,,Natal,(84) 3661-4742,,COC (Arco),RN,,,
342,5285522193,EXTERNATO DOUTOR ALBERT SABIN,http://www.colegioalbertsabin.com/,Karen Bustamante,São Gonçalo,(21) 2603-7219,,COC (Arco),RJ,1.0,,
343,5285528538,FEAM COC,https://www.coc.com.br/nossas-escolas/feam-coc,,São Joaquim da Barra,-,,COC (Arco),SP,,,
344,5285522195,INSTITUTO DE EDUCAÇÃO E SABER,https://www.coc.com.br/nossas-escolas/instituto-de-educacao-e-saber,,Mercês,-,,COC (Arco),MG,,,
345,5285520246,INSTITUTO DE EDUCAÇÃO RENASCENÇA,https://www.institutorena.com.br/,Karen Bustamante,Caçapava,(12) 3653-3527,,COC (Arco),SP,1.0,,
346,5285524197,INSTITUTO EDUCACIONAL ADONAI,https://www.coc.com.br/nossas-escolas/instituto-educacional-adonai,Karen Bustamante,Açailândia,-,,COC (Arco),MA,1.0,,
347,5285666093,INSTITUTO EDUCACIONAL NOVO HORIZONTE,https://www.coc.com.br/nossas-escolas/instituto-educacional-novo-horizonte,Karen Bustamante,Estreito,-,,COC (Arco),MA,1.0,,
348,5285533398,INSTITUTO EROS GUSTAVO,https://www.erosgustavo.com.br/,Karen Bustamante,São Caetano,(31) 3397-5497,,COC (Arco),MG,1.0,,
349,5285534742,INSTITUTO MULTIEDUCACIONAL REI SALOMÃO,https://www.escol.as/335610-instituto-multieducacional-rei-salomao,,Boa Vista,(95) 3224-8111,,COC (Arco),RR,,,
350,5285515718,INSTITUTO NOSSA SENHORA DAS GRACAS,https://www.educamaisbrasil.com.br/escolas/nossa-senhora-das-gracas-instituto-educacional-colegio,Karen Bustamante,São Paulo,-,,COC (Arco),SP,1.0,,
351,5285546868,INSTITUTO SOCIAL TUCANO,http://www.escolaisttucano.com.br/,Karen Bustamante,Tucano,(75) 99191-4856,,COC (Arco),BA,1.0,,
352,5285627632,INSTITUTO TOMAS DE AQUINO,https://www.diariocidade.com/go/campinorte/guia/instituto-tomas-de-aquino-15977689000186/,Karen Bustamante,QUADRA 04,(31) 3419-2800,,COC (Arco),GO,1.0,,
353,5285629506,MILÊNIO COC SANTA ROSA,https://www.coc.com.br/nossas-escolas/instituto-educacional-milenio,Karen Bustamante,Santa Rosa de Viterbo,(16) 3954-2524,,COC (Arco),SP,1.0,,
354,5285546863,COC VARGEM GRANDE DO SUL,https://www.instagram.com/coc.vgsul/,Karen Bustamante,Vargem Grande do Sul,-,,COC (Arco),SP,1.0,,
355,5285615672,COLÉGIO MAGISTER ITAÍ,https://www.facebook.com/colegiomagisteritai/,Karen Bustamante,Itaí,(11) 5545-2000,,COC (Arco),SP,1.0,,
356,5285531176,IMPERATRICE COLÉGIO,http://www.colegioimperatrice.com.br/,Karen Bustamante,Caraguatatuba,-,,COC (Arco),SP,1.0,,
357,5284588274,INCENTIVO COC,https://www.coc.com.br/nossas-escolas/incentivo-coc,Karen Bustamante,Fernandópolis,(17) 3442-3999,,COC (Arco),SP,1.0,,
358,5285517344,INTEGRADO SER COLÉGIO,https://www.coc.com.br/nossas-escolas/integrado-ser-colegio,,Pontal,-,,COC (Arco),SP,,,
359,5285549009,INTEGRAL CENTRO DE EDUCAÇÃO E CULTURA,https://www.coc.com.br/nossas-escolas/integral-centro-de-educacao-e-cultura,,Carapicuíba,-,,COC (Arco),SP,,,
360,5285520260,JARDIM ESCOLA SONHO VIVO,https://www.melhorescola.com.br/escola/jardim-escola-sonho-vivo,Karen Bustamante,Macau,-,,COC (Arco),RN,1.0,,
361,5285636018,JAÚ CONEXÃO,http://www.conexaojau.com.br/,Karen Bustamante,Jaú,-,,COC (Arco),SP,1.0,,
362,5285531181,JUNTOS CENTRO EDUCACIONAL,https://consultas.plus/lista-de-empresas/sao-paulo/barretos/39249276000143-juntos-centro-educacional-ltda/,,Barretos,(17) 3321-6411,,COC (Arco),SP,,,
363,5285636025,LICEU BIRIGUI,http://liceubirigui.com.br/,Karen Bustamante,Birigui,(18) 3641-2598,,COC (Arco),SP,1.0,,
364,5285614432,LICEU CARLOS MONTEIRO,https://www.liceucarlosmonteiro.com/,,São Simão,(16) 3984-3693,,COC (Arco),SP,,,
365,5285524201,LICEU SÃO CAETANO,https://liceusaocaetano.com.br/,,São Caetano do Sul,(11) 4238-6332,,COC (Arco),SP,,,
366,5285541960,NEC - NÚCLEO DE EDUCAÇÃO E CULTURA,https://www.coc.com.br/nossas-escolas/nec-nucleo-de-educacao-e-cultura,Karen Bustamante,Jardinópolis,-,,COC (Arco),SP,1.0,,
367,5285541969,ORGANIZAÇÃO SANTA CLARA DE ENSINO UNIFICADO,https://www.coc.com.br/nossas-escolas/organizacao-santa-clara-de-ensino-unificado,Karen Bustamante,Penápolis,(18) 3652-9755,,COC (Arco),SP,1.0,,
368,5285531180,PIERRETT EIRELI,https://consultas.plus/lista-de-empresas/pernambuco/recife/03529032000177-centro-de-ensino-pierrett-eireli/,,Recife,-,,COC (Arco),PE,,,
369,5285554002,PREPARAENEM,https://www.colegiocope.com.br/,,Goiânia,(62) 3089-5400,,COC (Arco),GO,,,
370,5285629502,PRIVEST,https://www.educandarioprimeirospassos.com.br/,,Extrema,(35) 3435-2027,,COC (Arco),MG,,,
371,5285522182,PROFMIX,https://pt-br.facebook.com/ProfMixEI/,Karen Bustamante,Socorro,(19) 3895-7843,,COC (Arco),SP,1.0,,
372,5285528542,REDE ÚNICA DE EDUCAÇÃO,https://www.redeunicaeducacao.com.br/,,São José do Rio Preto,(17) 3353-1403,,COC (Arco),SP,,,
373,5285534743,REP - REDE DE ENSINO PROPOSITO,https://www.facebook.com/soumaisrep/,Karen Bustamante,Colinas do Tocantins,(63) 3476-1641,,COC (Arco),TO,1.0,,
374,5285636031,PADRE JOSÉ ANCHIETA - MATRIZ DE CAMARAGIBE,https://www.coc.com.br/nossas-escolas/padre-jose-anchieta-matriz-de-camaragibe,Karen Bustamante,Matriz de Camaragibe,-,,COC (Arco),AL,1.0,,
375,5285528546,PADRE JOSÉ ANCHIETA - SÃO LUÍS DO QUITUNDE,https://www.coc.com.br/nossas-escolas/padre-jose-anchieta-sao-luis-do-quitunde,,São Luís do Quitunde,-,MA,COC (Arco),AL,,,
376,5285552692,PH3 CENTRO EDUCACIONAL,https://www.colegioph3.com.br/,Karen Bustamante,Parnamirim,-,,COC (Arco),RN,1.0,,
377,5285536871,SAINT JAMES INTERNACIONAL SCHOOL,https://stjames.com.br/,,Londrina,(43) 3334-3535,,COC (Arco),PR,1.0,,
378,5285666094,SANTANNA,http://www.santanna.g12.br/,,Vinhedo,(19) 3113-3777,,COC (Arco),SP,,,
379,5285538226,SÃO CARLOS,https://www.aesc.org.br/colegio-sao-carlos-santa-vitoria-do-palmar/,,Santa Vitória do Palmar,-,,COC (Arco),RS,,,
380,5285552691,SÃO JOSÉ COLÉGIO ENSINO FUNDAMENTAL E MÉDIO,https://www.coc.com.br/nossas-escolas/sao-jose-colegio-ensino-fundamental-e-medio,Karen Bustamante,Prudentópolis,(42) 3446-2212,,COC (Arco),PR,1.0,,
381,5285550546,SESC PARANÁ,https://www.sescpr.com.br/,,Curitiba,-,,COC (Arco),PR,,,
382,5285524206,SIGMA CURSO E COLÉGIO,http://sigmacursoecolegio.com.br/,Karen Bustamante,Londrina,(43) 3372-9500,,COC (Arco),PR,1.0,,
383,5285614424,SISTEMA ALMANAQUE PLATAFORMA,https://pos.almanaquenutricao.com.br/institucional,,João Pessoa,-,,COC (Arco),PB,,,
384,5285518782,URCAMP,https://www.urcamp.edu.br/campus/dom-pedrito,Karen Bustamante,Dom Pedrito,(53) 3243-2446,,COC (Arco),RS,1.0,,
385,5285515705,SISTEMA PRISMA,https://www.coc.com.br/nossas-escolas/sistema-prisma,,Patrocínio,-,,COC (Arco),MG,,,
386,5285552700,SORRISO COLEGIO E CURSO,https://sorriso-colegio-e-curso-geo.webnode.com/,,Petrolina,(87) 3861-5425,,COC (Arco),PE,,,
387,5285517345,CENTRO EDUCACIONAL DE ANDRADINA,https://ceandradina.com.br/,Karen Bustamante,Andradina,(18) 3722-5649,,COC (Arco),SP,1.0,,
388,5285545162,COLÉGIO LUSÍADAS,https://www.lusiadas.com.br/,,Cariacica,(27) 3336-2293,,COC (Arco),ES,1.0,,
389,5285533399,COC RIO CLARO SP,http://cocrioclaro.com.br/,Nicole Oliveira,Rio Claro,(19) 2111-6830,,COC (Arco),SP,1.0,,
390,2835211874,Colégio Soledade,https://pt-br.facebook.com/soledadepe,Nicole Oliveira,Paulista,(81) 3433-0979,,COC (Arco),PE,2.0,,
391,5285553999,COLÉGIO DIOCESANO DE GARANHUNS,http://www.diocesanogaranhuns.com.br/,Karen Bustamante,Garanhuns,(87) 3761-1505,,COC (Arco),PE,1.0,,
392,5285666083,OSE COC,https://colegioose.com.br/,Karen Bustamante,Sorocaba,(15) 2101-3800,,COC (Arco),SP,2.0,,
